the_geom,Borough,Feat_Type,OfficialNM,Honor_Name,Old_Name,ULURPCPNUM,Intro_NUM,Intro_Year,IntroMonth,Intro_Day,LL_NUM,LL_SEC,LL_Type,LLEffectDT,LL_Limits,Limits_ER,Repealed,Repeal_DT,Amended,Amend_DT,Amendt_TXT,AMDYRLLSEC
POINT (-73.86184938139962 40.81705376897355),Bronx,Intersection name,None,Mario De Jesus Sr. Way,None,,1631,2019,7,23,158,21,Honorary,08/23/2019,At the southeast corner of Randall Avenue and Taylor Avenue,,No,,No,,,
POINT (-73.89200404020288 40.75499815447465),Queens,Intersection name,None,Laura Almeida Egas Corner,None,,1631,2019,7,23,158,24,Honorary,08/23/2019,At the northwest corner of Northern Boulevard and 75th Street,,No,,No,,,
POINT (-73.88701916085375 40.74955305099138),Queens,Intersection name,None,State Senator José R. Peralta Way,None,,1631,2019,7,23,158,25,Honorary,08/23/2019,At the northeast corner of 37th Avenue and 79th Street,,No,,No,,,
POINT (-73.9087274387365 40.68874719549407),Brooklyn,Intersection name,None,Archbishop Roy E. Brown Place,None,,1631,2019,7,23,158,26,Honorary,08/23/2019,At the intersection of Central Avenue and Schaefer Street,,Yes,1/19/2020,No,,,
POINT (-73.83695071087642 40.84142385809788),Bronx,Intersection name,None,SGM Doc Paul Golluscio,None,,1631,2019,7,23,158,29,Honorary,08/23/2019,At the northwest corner of Ericson Place and Wellman Avenue,,No,,No,,,
POINT (-73.73589645973402 40.735765331586656),Queens,Intersection name,None,Bernard M. Aquilino Place,None,,1631,2019,7,23,158,31,Honorary,08/23/2019,At the southeast corner of Seward Avenue and 235th Street,,No,,No,,,
POINT (-73.9044696417722 40.72292500320111),Queens,Intersection name,None,Deacon David Ciorciari Way,None,,1631,2019,7,23,158,32,Honorary,08/23/2019,At the southeast corner of 61st Street and Maspeth Avenue,,No,,No,,,
POINT (-73.88087104150495 40.72171319663028),Queens,Intersection name,None,Lorraine Sciulli Way,None,,1631,2019,7,23,158,33,Honorary,08/23/2019,At the northwest corner of 77th Street and 62nd Avenue,,No,,No,,,
POINT (-73.89553050408068 40.70391754191531),Queens,Intersection name,None,Cav. Peter Cardella Way,None,,1631,2019,7,23,158,34,Honorary,08/23/2019,At the southwest corner of Fresh Pond Road and Catalpa Avenue,,No,,No,,,
POINT (-73.86645897569261 40.703206854135445),Queens,Intersection name,None,Jack Zwerenz Way,None,,1631,2019,7,23,158,35,Honorary,08/23/2019,At the northeast corner of 82nd Street and Myrtle Avenue,,No,,No,,,
POINT (-73.83129242904292 40.88781369548974),Bronx,Intersection name,None,Jamaica Progressive League Way,None,,1631,2019,7,23,158,36,Honorary,08/23/2019,At the intersection of Dyre Avenue and Light Street,,No,,No,,,
POINT (-73.84294093544052 40.7206926232582),Queens,Intersection name,None,Adelaide Connaughton Way,None,,1631,2019,7,23,158,37,Honorary,08/23/2019,At the southeast corner of Queens Boulevard and 71st Road,,Yes,8/23/2019,No,,,
POINT (-73.79771904805223 40.72914267108471),Queens,Intersection name,None,ILYAU ARONOV Corner,None,,1631,2019,7,23,158,38,Honorary,08/23/2019,At the northwest corner of 172nd Street and 73rd Avenue,,No,,No,,,
POINT (-73.97697553173326 40.650964178260544),Brooklyn,Intersection name,None,Raymond Francis Goffio Way,None,,1631,2019,7,23,158,39,Honorary,08/23/2019,At the intersection of East 5th Street and Greenwood Avenue,,No,,No,,,
POINT (-73.97533557733917 40.66641437447664),Brooklyn,Intersection name,None,Rose and Edward Dunn Way,None,,1631,2019,7,23,158,40,Honorary,08/23/2019,At the intersection of 6th Street and Prospect Park West,,No,,No,,,
POINT (-73.9805300526294 40.68539053446441),Brooklyn,Intersection name,None,Thelma Martin Way,None,,1631,2019,7,23,158,42,Honorary,08/23/2019,At the northwest side of Atlantic Avenue and 3rd Avenue,,No,,No,,,
POINT (-73.96245596652722 40.79497188016569),Manhattan,Intersection name,None,Corine Pettey Way,None,,1631,2019,7,23,158,43,Honorary,08/23/2019,At the northwest corner of 101st Street and Central Park West,,No,,No,,,
POINT (-74.190845429491 40.59163428396929),Staten Island,Intersection name,None,Janice Blanchard Way,None,,1631,2019,7,23,158,44,Honorary,08/23/2019,At the intersection of Melvin Avenue and Victory Boulevard,,No,,No,,,
POINT (-74.10699163750381 40.573219884834465),Staten Island,Intersection name,None,Police Officer Rocco W. Laurie Way,None,,1631,2019,7,23,158,45,Honorary,08/23/2019,At the intersection of Otis Avenue and Hylan Boulevard,,No,,No,,,
POINT (-74.1216415887594 40.558464467637705),Staten Island,Intersection name,None,Annette M. Battista Way,None,,1631,2019,7,23,158,46,Honorary,08/23/2019,At the intersection of Brook Avenue and Brook Avenue,Limits unclear,No,,No,,,
POINT (-74.11992518417063 40.56898891426294),Staten Island,Intersection name,None,Lucy Ferreri Way,None,,1631,2019,7,23,158,47,Honorary,08/23/2019,At the intersection of Princeton Avenue and 8th Street,,No,,No,,,
POINT (-74.12714362591954 40.56757801855076),Staten Island,Intersection name,None,John “Johnny” Grube Way,None,,1631,2019,7,23,158,48,Honorary,08/23/2019,At the intersection of Amboy Road and Amber Street,,No,,No,,,
POINT (-74.12084283865785 40.56086599101281),Staten Island,Intersection name,None,Dr. Dominick Anthony Suppo Way,None,,1631,2019,7,23,158,49,Honorary,08/23/2019,At the intersection of Guyon Avenue and Pendale Street,,No,,No,,,
POINT (-73.7359096309543 40.69370058414434),Queens,Intersection name,None,Roxina J. “Roxie” Clayton Road,None,,1631,2019,7,23,158,50,Honorary,08/23/2019,At the southwest corner of 225th Street and Linden Boulevard,Name describes a street,No,,No,,,
POINT (-73.78597976465365 40.70418661625777),Queens,Intersection name,None,Detective Keith L. Williams Way,None,,1631,2019,7,23,158,51,Honorary,08/23/2019,At the northeast corner of 172nd Street and Liberty Avenue,,No,,No,,,
POINT (-73.77434343438594 40.68330738283022),Queens,Intersection name,None,Herbert Louis Huntley Sr. Way,None,,1631,2019,7,23,158,52,Honorary,08/23/2019,At the northwest corner of 120th Avenue and 171st Street,,No,,No,,,
POINT (-73.87513874306536 40.756633815290364),Queens,Intersection name,None,Police Officer George Scheu Way,None,,1631,2019,7,23,158,53,Honorary,08/23/2019,At the intersection of 93rd Street and Northern Boulevard,,No,,No,,,
POINT (-73.86924115146036 40.74534049835009),Queens,Intersection name,None,Sergeant Paul Michael Ferrara Way,None,,1631,2019,7,23,158,54,Honorary,08/23/2019,At the northeast corner of 95th Street and 43rd Avenue,,No,,No,,,
POINT (-73.94071007856346 40.81390163155511),Manhattan,Intersection name,None,Basil A. Paterson Way,None,,1631,2019,7,23,158,57,Honorary,08/23/2019,At the southeast corner of 135th Street and Malcolm X Boulevard,,No,,No,,,
POINT (-73.94435576705031 40.715162359334705),Brooklyn,Intersection name,None,Cono D’ Alto Way,None,,1631,2019,7,23,158,58,Honorary,08/23/2019,At the southwest corner of Graham Avenue and Conselyea Street,,No,,No,,,
POINT (-73.95284481995795 40.70896936994057),Brooklyn,Intersection name,None,Postacia Rodriguez Way,None,,1631,2019,7,23,158,59,Honorary,08/23/2019,At the intersection of Hooper Street and South 3rd Street,,No,,No,,,
POINT (-73.75961768796273 40.597497906794715),Queens,Intersection name,None,Barbara Smith Way,None,,1631,2019,7,23,158,60,Honorary,08/23/2019,At the intersection of Deerfield Road and Beach 25th Street,,No,,No,,,
POINT (-73.75986983143572 40.670931475848484),Queens,Intersection name,None,Mary G. Moore Way,None,,1631,2019,7,23,158,61,Honorary,08/23/2019,At the intersection of 184th Street and 141st Avenue,,No,,No,,,
POINT (-73.78807700826735 40.594493736101676),Queens,Intersection name,None,Lamine Sarr Way,None,,1631,2019,7,23,158,62,Honorary,08/23/2019,At the intersection of Beach 58th Street and Beach Channel Drive,,No,,No,,,
POINT (-73.93088430131385 40.8481189380799),Manhattan,Intersection name,None,27 de Febrero Way,None,,1631,2019,7,23,158,63,Honorary,08/23/2019,At the intersection of 181st Street and Amsterdam Avenue,,No,,No,,,
POINT (-73.9405179987791 40.84536875609849),Manhattan,Intersection name,None,Guadalupe Rodriguez Way,None,,1631,2019,7,23,158,64,Honorary,08/23/2019,At the intersection of 173rd Street and Fort Washington Avenue,,No,,No,,,
POINT (-74.1051870976935 40.61828147365912),Staten Island,Intersection name,None,Vinnie Hutton Harrier Fun Run Way,None,,1631,2019,7,23,158,66,Honorary,08/23/2019,At the southwest corner of Cheshire Place and Clove Road,,No,,No,,,
POINT (-74.09797597720738 40.64172185782772),Staten Island,Intersection name,None,Monsignor Vincent Bartley Way,None,,1631,2019,7,23,158,67,Honorary,08/23/2019,At the southeast corner of Clinton Avenue and Cassidy Place,,No,,No,,,
POINT (-74.12160614396191 40.63218169553672),Staten Island,Intersection name,None,"William A. Morris, Jr. Way",None,,1631,2019,7,23,158,68,Honorary,08/23/2019,At the northeast corner of Cary Avenue and Roe Street,,No,,No,,,
POINT (-74.1013895055202 40.631003052863704),Staten Island,Intersection name,None,Jody and Mary Haggerty Way,None,,1631,2019,7,23,158,69,Honorary,08/23/2019,At the southeast corner of Forest Avenue and Oakwood Avenue,,No,,No,,,
POINT (-74.07813148417101 40.63802029632262),Staten Island,Intersection name,None,New York Poet Laureate Audre Lorde Way,None,,1631,2019,7,23,158,70,Honorary,08/23/2019,At the southwest corner of Victory Boulevard and St. Paul’s Avenue,,No,,No,,,
POINT (-74.1217623917366 40.63734538690219),Staten Island,Intersection name,None,Bill Hughes Way LDR Count Basie Orch,None,,1631,2019,7,23,158,71,Honorary,08/23/2019,At the northwest corner of Barker Street and Trinity Place,,No,,No,,,
POINT (-73.97085813049247 40.79338014288684),Manhattan,Intersection name,None,Gary Lincoff Way,None,,1631,2019,7,23,158,72,Honorary,08/23/2019,At the intersection of Amsterdam Avenue and 95th Street,,No,,No,,,
POINT (-73.819987602406 40.79711860478676),Bronx,Intersection name,None,Robert A. Williams Way,None,,1631,2019,7,23,158,73,Honorary,08/23/2019,At the intersection of East 149th Street and Third Avenue,,No,,No,,,
POINT (-73.91682913214619 40.81652344405687),Bronx,Intersection name,None,Richard Propper Way,None,,1631,2019,7,23,158,74,Honorary,08/23/2019,At the intersection of Westchester Avenue and Third Avenue,,Yes,1/19/2020,No,,,
POINT (-73.92038676115486 40.82205850467064),Bronx,Intersection name,None,Jose Chema Soto Way,None,,1631,2019,7,23,158,75,Honorary,08/23/2019,At the intersection of East 157th Street and Morris Avenue,Streets do not intersect,No,,No,,,
POINT (-73.88817018600766 40.85472894498576),Bronx,Intersection name,None,Mike Greco Way,None,,1631,2019,7,23,158,76,Honorary,08/23/2019,At the intersection of East 186th Street and Arthur Avenue,,Yes,1/19/2020,No,,,
POINT (-73.98689291417351 40.57639209649212),Brooklyn,Intersection name,None,Sarah Virginia Kennedy Way,None,,1631,2019,7,23,158,77,Honorary,08/23/2019,At the intersection of West 20th Street and Mermaid Avenue,,No,,No,,,
POINT (-73.98453496774572 40.575386556965675),Brooklyn,Intersection name,None,Rena “Rusty” Kanokogi Way,None,,1631,2019,7,23,158,78,Honorary,08/23/2019,At the intersection of West 17th Street and Surf Avenue,,No,,No,,,
POINT (-73.97969860435887 40.57328145131686),Brooklyn,Intersection name,None,Theodora Lula Vourderis Way,None,,1631,2019,7,23,158,79,Honorary,08/23/2019,At the intersection of 12th Street and Riegelmann Boardwalk,,No,,No,,,
POINT (-73.79473401668734 40.78404918886919),Queens,Intersection name,None,Madeline Sershen Way,None,,1631,2019,7,23,158,82,Honorary,08/23/2019,At the intersection of Utopia Parkway and 16th Avenue,,No,,No,,,
POINT (-73.83886155809809 40.77861651726416),Queens,Intersection name,None,Joe Femenia Way,None,,1631,2019,7,23,158,83,Honorary,08/23/2019,At the intersection of 130th Street and 23rd Avenue,,No,,No,,,
POINT (-73.95393040970299 40.74279193774631),Queens,Intersection name,None,Frank Carrado Way,None,,1631,2019,7,23,158,84,Honorary,08/23/2019,At the northeast corner of 50th Avenue and Vernon Boulevard,,No,,No,,,
POINT (-73.91788698000373 40.746658669356684),Queens,Intersection name,None,Ethel Plimack Way,None,,1631,2019,7,23,158,85,Honorary,08/23/2019,At the northeast corner of Skillman Avenue and 46th Street,,No,,No,,,
POINT (-73.89180093530005 40.85461101198505),Bronx,Intersection name,None,Lesandro Junior Guzman-Feliz,None,,1631,2019,7,23,158,86,Honorary,08/23/2019,At the intersection of East 183rd Street and Bathgate Avenue,,No,,No,,,
POINT (-74.11721846985576 40.634577695750615),Staten Island,Intersection name,None,"Bandleader William ""Bill"" Hughes Wal",None,,1300,2018,12,20,024,53,Honorary,01/20/2019,At the northwest corner of Broadway and Castleton Avenue,,Yes,8/23/2019,No,,,
POINT (-74.07813148417101 40.63802029632262),Staten Island,Intersection name,None,New York Poet Laureate Audre Lorde Way,None,,1300,2018,12,20,024,54,Honorary,01/20/2019,At the southeast corner of Victory Boulevard and St. Paul’s Avenue,,Yes,8/23/2019,No,,,
POINT (-73.89180093530005 40.85461101198505),Bronx,Intersection name,None,Junior Feliz Way,None,,1300,2018,12,20,024,62,Honorary,01/20/2019,At the intersection of East 183rd Street and Bathgate Avenue,,Yes,8/23/2019,No,,,
POINT (-74.01083653343203 40.70447504409759),Manhattan,Intersection name,None,Mill Street Synagogue/Seixas Way,None,,1300,2018,12,20,024,62,Honorary,01/20/2019,At the intersection of South William Street and Coenties Alley,,Yes,8/23/2019,No,,,
POINT (-73.9228070234892 40.689923924874144),Brooklyn,Intersection name,None,Archbishop Roy E. Brown Way,None,,1825,2019,12,19,026,4,Honorary,1/19/2020,At the intersection of Broadway and Linden Street,,No,,No,,,
POINT (-74.14760746032674 40.55109667313529),Staten Island,Intersection name,None,Johnny Wheels Way,None,,1825,2019,12,19,026,7,Honorary,1/19/2020,At the intersection of Ramble Road and Adrienne Place,,No,,No,,,
POINT (-73.97838322989826 40.61653702428862),Brooklyn,Intersection name,None,Bishop Kearney Way,None,,1825,2019,12,19,026,9,Honorary,1/19/2020,At the southeast corner of 60th Street and Bay Parkway,,No,,No,,,
POINT (-74.0307448026643 40.63831418961746),Brooklyn,Intersection name,None,"FDNY-EMS Lt. Walter Nelson, Jr. Way",None,,1825,2019,12,19,026,10,Honorary,1/19/2020,At the northeast corner of 68th Street and Colonial Road,,No,,No,,,
POINT (-74.00609560875382 40.625032909597074),Brooklyn,Intersection name,None,Aileen Hernandez Way,None,,1825,2019,12,19,026,11,Honorary,1/19/2020,At the intersection of Bay Ridge Avenue and 12th Avenue,No limits were provided,No,,No,,,
POINT (-74.03460061561216 40.622000738828206),Brooklyn,Intersection name,None,Justice Arthur M. Schack Way,None,,1825,2019,12,19,026,12,Honorary,1/19/2020,At the intersection of Bay Ridge Avenue and 12th Avenue,,No,,No,,,
POINT (-74.01648765877944 40.62577531318067),Brooklyn,Intersection name,None,St. Ephrem’s Way,None,,1825,2019,12,19,026,13,Honorary,1/19/2020,At the intersection of Bay Ridge Parkway and Ft. Hamilton Parkway,,No,,No,,,
POINT (-74.02479160154806 40.63150571116211),Brooklyn,Intersection name,None,Patrolman Arthur Loewe Way,None,,1825,2019,12,19,026,14,Honorary,1/19/2020,At the intersection of 74th Street and 4th Avenue,,No,,No,,,
POINT (-74.03225653851092 40.62774029066245),Brooklyn,Intersection name,None,Father Paul Schneirla Way,None,,1825,2019,12,19,026,15,Honorary,1/19/2020,At the intersection of 81st Street and Ridge Boulevard,,No,,No,,,
POINT (-74.0359578427095 40.63882114474714),Brooklyn,Intersection name,None,Dominick Della Rocca Way,None,,1825,2019,12,19,026,16,Honorary,1/19/2020,At the intersection of 69th Street and Shore Road,,No,,No,,,
POINT (-73.97679683557968 40.57548392962308),Brooklyn,Intersection name,None,Firefighter Faizal Coto Way,None,,1825,2019,12,19,026,18,Honorary,1/19/2020,At the northwest corner of Surf Avenue and West 8th Street,,No,,No,,,
POINT (-73.84969835785074 40.82617455738723),Bronx,Intersection name,None,Emmanuel Frias Way,None,,1825,2019,12,19,026,19,Honorary,1/19/2020,At the intersection of Castle Hill Avenue and Quimby Avenue,,No,,No,,,
POINT (-73.91726460282034 40.69808441968132),Brooklyn,Intersection name,None,Detective Joseph Taylor Way,None,,1825,2019,12,19,026,20,Honorary,1/19/2020,At the southwest corner of Menahan Street and Knickerbocker Avenue,,No,,No,,,
POINT (-73.8227526736578 40.8398561392647),Bronx,Intersection name,None,Lt. Mark W. McKay Way,None,,1825,2019,12,19,026,22,Honorary,1/19/2020,At the intersection of Parsifal Place and Ellis Place,,No,,No,,,
POINT (-73.9002379072943 40.728957898353464),Queens,Intersection name,None,George O’Neill Way,None,,1825,2019,12,19,026,24,Honorary,1/19/2020,At the intersection of 53rd Drive and 65th Place,,No,,No,,,
POINT (-73.90144960275832 40.72265906048032),Queens,Intersection name,None,US Navy RM2/c Stanley E. Wdowiak Way,None,,1825,2019,12,19,026,25,Honorary,1/19/2020,At the northeast corner of 64th Street and Flushing Avenue,,No,,No,,,
POINT (-73.8946937931038 40.72463641318803),Queens,Intersection name,None,Ruth and John Kempisty Avenue,None,,1825,2019,12,19,026,26,Honorary,1/19/2020,At the northwest corner of 58th Avenue and 69th Street,,No,,No,,,
POINT (-73.85426912482556 40.721600521677544),Queens,Intersection name,None,Frank Macri Way,None,,1825,2019,12,19,026,27,Honorary,1/19/2020,At the southeast corner of Clyde Street and Yellowstone Boulevard,,No,,No,,,
POINT (-73.82981926586245 40.7093667414634),Queens,Intersection name,None,Aaron Adler Way,None,,1825,2019,12,19,026,28,Honorary,1/19/2020,At the northwest corner of Lefferts Boulevard and Austin Street,,No,,No,,,
POINT (-73.85785840515196 40.71964462376721),Queens,Intersection name,None,Abe Miller Way,None,,1825,2019,12,19,026,29,Honorary,1/19/2020,At the intersection of Fleet Street and Groton Street,,No,,No,,,
POINT (-74.11702862955723 40.57820109141749),Staten Island,Intersection name,None,Frank Varriano Way,None,,1825,2019,12,19,026,31,Honorary,1/19/2020,At the intersection of Otis Avenue and Richmond Road,,No,,No,,,
